date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:27:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:34%20GMT	http://localhost/wordpress/en/?p=3146	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index7864.html	(from http://localhost/wordpress/en/meeting/edicioni-i-shtate-i-rivistes-shkollore-siguria-ne-rruge/)
01:27:35	16777/16777	---M--	200	added ('OK')	image/jpeg	etag:%224189-5a58f50429340%22	http://localhost/wordpress/wp-content/uploads/2020/03/Konferenca-e-7-te-shkencore-data-20-nentor-2019-300x197.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Konferenca-e-7-te-shkencore-data-20-nentor-2019-300x197.jpg	(from http://localhost/wordpress/en/meeting/hapet-thirrja-zyrtare-per-konferencen-e-7-te-shkencore-sfidat-e-mobilitetit-ne-transport-dhe-siguria-publike/)
01:27:36	3621/3621	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:25%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-arrin-marreveshje-per-partneritet-ne-transformimin-digjital-dhe-operimin-e-platformes-moderne%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedbb85	(from http://localhost/wordpress/en/meeting/tempulli-arrin-marreveshje-per-partneritet-ne-transformimin-digjital-dhe-operimin-e-platformes-moderne/)
01:27:36	19107/19107	---M--	200	added ('OK')	image/jpeg	etag:%224aa3-5a58f50ad6300%22	http://localhost/wordpress/wp-content/uploads/2020/03/Asociacioni-i-Komunave-te-Kosoves-data-3-dhjetor-2019-300x200.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Asociacioni-i-Komunave-te-Kosoves-data-3-dhjetor-2019-300x200.jpg	(from http://localhost/wordpress/en/meeting/fillon-hartimi-i-planeve-komunale-per-mobilitet-nga-ana-e-tempullit/)
01:27:37	44972/44972	---M--	200	added ('OK')	image/jpeg	etag:%22afac-5a1504bd10b40%22	http://localhost/wordpress/wp-content/uploads/2020/03/bagerat-04-mars-2020.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/bagerat-04-mars-2020.jpg	(from http://localhost/wordpress/en/meeting/tempulli-akreditohet-per-programet-trajnuese-per-operuesit-e-kamioneve-per-ngritje-operuesit-e-vincave-si-dhe-trajnimet-profesionale-per-shoferet-e-taksive-dhe-furgonave/)
01:27:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:37%20GMT	http://localhost/wordpress/en/?p=3150	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index536d.html	(from http://localhost/wordpress/en/meeting/kosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara/)
01:27:40	4030/4030	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:28%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Frezultatet-nga-pyetesori-i-lansuar-online-me-qellim-marrjen-e-mendimit-te-qytetareve-lidhur-me-faktoret-qe-mund-te-kontribuojne-ne-permiresimin-e-gjendjes-aktuale-te-sigurise-ne-rruge%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embeddd99.json	(from http://localhost/wordpress/en/meeting/rezultatet-nga-pyetesori-i-lansuar-online-me-qellim-marrjen-e-mendimit-te-qytetareve-lidhur-me-faktoret-qe-mund-te-kontribuojne-ne-permiresimin-e-gjendjes-aktuale-te-sigurise-ne-rruge/)
01:27:40	1080/1080	---M--	200	added ('OK')	application/rss+xml	etag:%22a8135aa0e8600cfcdeb9bdabdc0404a2%22	http://localhost/wordpress/en/meeting/kosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/kosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara/feed/index.html	(from http://localhost/wordpress/en/meeting/kosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara/)
01:27:41	16169/16169	---M--	200	added ('OK')	image/jpeg	etag:%223f29-5a58f572c9840%22	http://localhost/wordpress/wp-content/uploads/2019/11/Konferenca-Shkencore-p%c3%abr-Edukim-Fizik-Sport-dhe-Sh%c3%abndet-300x190.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/11/Konferenca-Shkencore-p%c3%abr-Edukim-Fizik-Sport-dhe-Sh%c3%abndet-300x190.jpg	(from http://localhost/wordpress/en/meeting/tempulli-merr-pjese-ne-konferencen-shkencore-per-edukim-fizik-sport-dhe-shendet/)
01:27:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:41%20GMT	http://localhost/wordpress/en/?p=3153	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index84ac.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt/)
01:27:44	1010/1010	---M--	200	added ('OK')	application/rss+xml	etag:%2210c1872fbf6dce5173c7fedcfd6924e7%22	http://localhost/wordpress/en/meeting/kolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/kolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt/feed/index.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt/)
01:27:44	3410/3410	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:35%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedicioni-i-shtate-i-rivistes-shkollore-siguria-ne-rruge%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed96a2	(from http://localhost/wordpress/en/meeting/edicioni-i-shtate-i-rivistes-shkollore-siguria-ne-rruge/)
01:27:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:45%20GMT	http://localhost/wordpress/en/?p=3157	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexd8d2.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece/)
01:27:45	30158/30158	---M--	200	added ('OK')	image/jpeg	etag:%2275ce-5a58f5267e440%22	http://localhost/wordpress/wp-content/uploads/2020/03/studentet-ne-ndihma-data-29-Dhjetor-2019-281x300.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/studentet-ne-ndihma-data-29-Dhjetor-2019-281x300.jpg	(from http://localhost/wordpress/en/meeting/studentet-e-tempullit-me-aktivitete-bamiresie/)
01:27:46	13921/13921	---M--	200	added ('OK')	image/jpeg	etag:%223661-5a58f4e975440%22	http://localhost/wordpress/wp-content/uploads/2020/03/Provimi-kualifikues-DATA-30-Shtator-2019-300x213.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Provimi-kualifikues-DATA-30-Shtator-2019-300x213.jpg	(from http://localhost/wordpress/en/meeting/18-vite-nga-organizimi-i-provimit-te-pare-kualifikues-per-brucoshe/)
01:27:46	21913/21913	---M--	200	added ('OK')	image/jpeg	etag:%225599-5a58f507f9c40%22	http://localhost/wordpress/wp-content/uploads/2020/03/Vizita-ne-Dresden-data-25-29-nentor-2019-300x225.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Vizita-ne-Dresden-data-25-29-nentor-2019-300x225.jpg	(from http://localhost/wordpress/en/meeting/profesoret-e-tempullit-mbajne-ligjerata-per-studentet-e-universitetit-teknik-te-dresdenit/)
01:27:47	3620/3620	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:37%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed743e.json	(from http://localhost/wordpress/en/meeting/kosova-behet-pjese-e-aktiviteteve-per-shenimin-e-javes-se-peste-per-siguri-globale-rrugore-e-kombeve-te-bashkuara/)
01:27:47	894/894	---M--	200	added ('OK')	application/rss+xml	etag:%22a650b3b43310d735f430c134c8eb3c18%22	http://localhost/wordpress/en/meeting/kolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/kolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece/feed/index.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece/)
01:27:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:48%20GMT	http://localhost/wordpress/en/?p=3160	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexf776.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve/)
01:27:49	18280/18280	---M--	200	added ('OK')	image/jpeg	etag:%224768-5a58f4f6cf3c0%22	http://localhost/wordpress/wp-content/uploads/2020/03/Prishtina-Parking-Data-25-Tetor-2019-300x209.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Prishtina-Parking-Data-25-Tetor-2019-300x209.jpg	(from http://localhost/wordpress/en/meeting/profesor-krasniqi-emerohet-kryesues-i-bordit-te-drejtoreve-te-ndermarrjes-publike-prishtina-parking/)
01:27:50	16728/16728	---M--	200	added ('OK')	image/jpeg	etag:%224158-5a58f4ee39f80%22	http://localhost/wordpress/wp-content/uploads/2020/03/Lajmi-INKOS-10-tetor-2019-300x233.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Lajmi-INKOS-10-tetor-2019-300x233.jpg	(from http://localhost/wordpress/en/meeting/nenshkruhet-marreveshja-e-bashkepunimit-me-institutin-inkos/)
01:27:50	14657/14657	---M--	200	added ('OK')	image/jpeg	etag:%223941-5a58f4e4b0900%22	http://localhost/wordpress/wp-content/uploads/2020/03/Dita-evropiane-pa-aksidente-data-26-shtator-2019-300x149.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Dita-evropiane-pa-aksidente-data-26-shtator-2019-300x149.jpg	(from http://localhost/wordpress/en/meeting/per-here-te-trete-ne-kosove-shenohet-dita-evropiane-pa-viktima-ne-rruge/)
01:27:50	3367/3367	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:41%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed4aab.json	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-riakreditohet-nga-instituti-i-certifikuar-per-transport-dhe-logjistike-cilt/)
01:27:50	949/949	---M--	200	added ('OK')	application/rss+xml	etag:%223ed006e2335ee9401a0d45c532812cff%22	http://localhost/wordpress/en/meeting/kolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/kolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve/feed/index.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve/)
01:27:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:51%20GMT	http://localhost/wordpress/en/?p=3162	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index4377.html	(from http://localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/)
01:27:51	3437/3437	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:15%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-merr-pjese-ne-shenimin-e-javes-evropiane-te-sportit-ne-kosove%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed2c03	(from http://localhost/wordpress/en/meeting/tempulli-merr-pjese-ne-shenimin-e-javes-evropiane-te-sportit-ne-kosove/)
01:27:54	1003/1003	---M--	200	added ('OK')	application/rss+xml	etag:%22c7a132f56be2fa82e3a641e4332e15e6%22	http://localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/feed/index.html	(from http://localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/)
01:27:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:53%20GMT	http://localhost/wordpress/en/?p=3166	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index7424.html	(from http://localhost/wordpress/en/meeting/konferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport/)
01:27:55	3301/3301	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:46%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed3284	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-merr-pjese-ne-sesionin-e-78-te-unece/)
01:27:56	23144/23144	---M--	200	added ('OK')	image/jpeg	etag:%225a68-5a58f4fb93f00%22	http://localhost/wordpress/wp-content/uploads/2020/03/VIZIONI-ZERO-data-4-nentor-2019-300x225.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/VIZIONI-ZERO-data-4-nentor-2019-300x225.jpg	(from http://localhost/wordpress/en/meeting/vizioni-zero-edhe-ne-kosove/)
01:27:56	3263/3263	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:47%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed75db.json	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-licencohet-per-shkollimin-e-instruktoreve-te-shofereve/)
01:27:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:57%20GMT	http://localhost/wordpress/en/?p=3170	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index3655.html	(from http://localhost/wordpress/en/meeting/dita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/)
01:27:57	28626/28626	---M--	200	added ('OK')	image/jpeg	etag:%226fd2-5a58f50ea6c00%22	http://localhost/wordpress/wp-content/uploads/2020/03/Lojrat-universitare-data-20-dhjetor-2019-300x225.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Lojrat-universitare-data-20-dhjetor-2019-300x225.jpg	(from http://localhost/wordpress/en/meeting/tempulli-sot-ishte-nikoqir-i-festivalit-te-lojerave-universitare/)
01:27:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:27:59%20GMT	http://localhost/wordpress/en/?p=3175	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexe0de.html	(from http://localhost/wordpress/en/meeting/plani-i-mobilitetit-te-qendrueshem-urban-te-prishtines/)
01:28:00	916/916	---M--	200	added ('OK')	application/rss+xml	etag:%2295e6e14612495db19ee05f9283b5bc64%22	http://localhost/wordpress/en/meeting/dita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/dita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/feed/index.html	(from http://localhost/wordpress/en/meeting/dita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/)
01:28:00	3441/3441	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:50%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed71b0.json	(from http://localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/)
01:28:01	11328/11328	---M--	200	added ('OK')	image/jpeg	etag:%222c40-5a58f33695240%22	http://localhost/wordpress/wp-content/uploads/2019/09/Banneri_jonea_256017-300x177.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/Banneri_jonea_256017-300x177.jpg	(from http://localhost/wordpress/en/meeting/rezultatet-nga-pyetesori-i-lansuar-online-me-qellim-marrjen-e-mendimit-te-qytetareve-lidhur-me-faktoret-qe-mund-te-kontribuojne-ne-permiresimin-e-gjendjes-aktuale-te-sigurise-ne-rruge/)
01:28:01	3567/3567	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:51%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedf36b	(from http://localhost/wordpress/en/meeting/edicioni-i-pare-festivalit-nderkombetar-te-filmit-te-shkurter-artistik-siguria-e-jetes/)
01:28:01	22317/22317	---M--	200	added ('OK')	image/jpeg	etag:%22572d-5a58f4f2feac0%22	http://localhost/wordpress/wp-content/uploads/2020/03/Instruktorat-Data-19-Tetor-2019-300x225.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/03/Instruktorat-Data-19-Tetor-2019-300x225.jpg	(from http://localhost/wordpress/en/meeting/koktej-me-rastin-e-diplomimit-te-brezit-23-te-instruktoreve-te-shofereve/)
01:28:02	62667/62667	---M--	200	added ('OK')	image/jpeg	etag:%22f4cb-5a46888122d80%22	http://localhost/wordpress/wp-content/uploads/2020/04/GRUPI-I-RI-I-KURSANT%c3%8bVE-P%c3%8bR-INSTRUKTOR-T%c3%8b-SHOFER%c3%8bVE-30-mars-2020.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2020/04/GRUPI-I-RI-I-KURSANT%c3%8bVE-P%c3%8bR-INSTRUKTOR-T%c3%8b-SHOFER%c3%8bVE-30-mars-2020.jpg	(from http://localhost/wordpress/en/meeting/grupi-i-ri-i-kursanteve-per-instruktor-te-shofereve/)
01:28:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:28:03%20GMT	http://localhost/wordpress/en/?p=3177	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index8d0a.html	(from http://localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/)
01:28:04	3687/3687	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:27:54%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkonferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embede5ca	(from http://localhost/wordpress/en/meeting/konferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport/)
01:28:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:28:05%20GMT	http://localhost/wordpress/en/?p=3179	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index88e8.html	(from http://localhost/wordpress/en/meeting/lansimi-i-fushates-perqendrohu-ne-ngasje/)
01:28:05	900/900	---M--	200	added ('OK')	application/rss+xml	etag:%223ae737200ed6eb53c42c470f33880520%22	http://localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/feed/index.html	(from http://localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/)
01:28:06	3280/3280	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:56%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fdita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed1c20.json	(from http://localhost/wordpress/en/meeting/dita-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/)
01:28:07	1051/1051	---M--	200	added ('OK')	application/rss+xml	etag:%22264585b35815a7c43f0297f27ffe384e%22	http://localhost/wordpress/en/meeting/konferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/konferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport/feed/index.html	(from http://localhost/wordpress/en/meeting/konferenca-e-6-te-nderkombetare-inspektimi-auditimi-dhe-rendesia-e-sistemeve-inteligjente-ne-transport/)
01:28:07	869/869	---M--	200	added ('OK')	application/rss+xml	etag:%220a14e33015bb3658b82d1bd8b1d26a16%22	http://localhost/wordpress/en/meeting/lansimi-i-fushates-perqendrohu-ne-ngasje/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/lansimi-i-fushates-perqendrohu-ne-ngasje/feed/index.html	(from http://localhost/wordpress/en/meeting/lansimi-i-fushates-perqendrohu-ne-ngasje/)
01:28:08	3222/3222	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:27:58%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fplani-i-mobilitetit-te-qendrueshem-urban-te-prishtines%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedd967.json	(from http://localhost/wordpress/en/meeting/plani-i-mobilitetit-te-qendrueshem-urban-te-prishtines/)
01:28:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:28:08%20GMT	http://localhost/wordpress/en/?p=3183	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexae92.html	(from http://localhost/wordpress/en/meeting/dita-informuese-per-instruktor-te-shofereve/)
01:28:11	864/864	---M--	200	added ('OK')	application/rss+xml	etag:%2215c1828cfa01aedfd4455c7af50f7017%22	http://localhost/wordpress/en/meeting/dita-informuese-per-instruktor-te-shofereve/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/dita-informuese-per-instruktor-te-shofereve/feed/index.html	(from http://localhost/wordpress/en/meeting/dita-informuese-per-instruktor-te-shofereve/)
01:28:11	18831/18831	---M--	200	added ('OK')	image/jpeg	etag:%22498f-5a58f4c537ec0%22	http://localhost/wordpress/wp-content/uploads/2019/09/EDWARD_tryeza-TEm_523244-300x205.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/EDWARD_tryeza-TEm_523244-300x205.jpg	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-nikoqir-i-tryezes-te-diskutimit-ecja-ciklizmi-dhe-transporti-publik/)
01:28:12	3246/3246	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:28:02%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embeddc0a.json	(from http://localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/)
01:28:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:28:11%20GMT	http://localhost/wordpress/en/?p=3187	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexe66a.html	(from http://localhost/wordpress/en/meeting/ne-kuader-te-mobilitetit-te-stafit-akademik-profesoret-nga-universiteti-i-dresden-it-vizitojne-kolegjin-tempulli/)
01:28:12	3356/3356	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:28:03%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed7c0e	(from http://localhost/wordpress/en/meeting/edhe-nje-hap-me-tutje-drejt-bashkepunimit-institucional/)
